x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
6583,8151,8909,9256,9396,9532,9651,9725,9767,9812
6550,8151,8852,9221,9397,9560,9656,9701,9748,9810
6489,8132,8919,9243,9425,9563,9675,9732,9795,9759
6520,8175,8862,9272,9406,9581,9641,9735,9788,9795
6511,8178,8842,9239,9431,9574,9657,9686,9761,9800
6517,8163,8871,9222,9419,9578,9666,9734,9730,9781
6597,8148,8859,9231,9440,9544,9663,9666,9762,9808
6638,8166,8866,9287,9398,9585,9641,9712,9734,9783
6634,8104,8876,9289,9488,9576,9664,9751,9753,9758
6661,8194,8864,9272,9463,9549,9641,9697,9750,9768
6656,8138,8832,9292,9444,9535,9658,9699,9761,9768
6618,8195,8869,9253,9418,9580,9652,9728,9715,9779
6627,8186,8872,9255,9443,9576,9666,9729,9718,9763
6624,8163,8851,9262,9463,9565,9623,9703,9758,9757
6690,8183,8825,9223,9425,9580,9626,9691,9750,9805
6695,8200,8886,9177,9446,9552,9657,9705,9754,9798
6697,8185,8892,9152,9485,9619,9657,9694,9757,9764
6684,8162,8868,9164,9453,9587,9662,9700,9750,9765
6664,8154,8887,9197,9408,9626,9658,9717,9747,9782
6572,8205,8849,9220,9335,9575,9645,9713,9752,9803
6571,8181,8841,9259,9410,9549,9635,9719,9739,9762
6548,8220,8870,9300,9429,9566,9660,9707,9749,9774
6548,8213,8894,9216,9443,9600,9669,9735,9743,9774
6572,8224,8896,9256,9436,9587,9654,9735,9741,9784
6531,8195,8860,9241,9461,9576,9629,9720,9756,9792
6627,8177,8831,9226,9435,9567,9658,9742,9751,9762
6657,8152,8913,9194,9463,9549,9679,9735,9749,9796
6577,8198,8964,9220,9425,9582,9670,9711,9744,9780
6539,8263,8928,9195,9441,9550,9633,9716,9743,9783
6660,8175,8930,9222,9450,9572,9645,9705,9737,9785
6590,8201,8907,9161,9415,9563,9668,9703,9722,9774
6473,8177,8830,9172,9434,9591,9643,9720,9745,9786
6549,8185,8816,9214,9427,9532,9629,9695,9732,9790
6487,8219,8858,9252,9483,9540,9657,9719,9755,9781
6521,8246,8855,9257,9449,9557,9662,9716,9773,9783
6559,8284,8854,9246,9469,9542,9671,9721,9777,9747
6553,8242,8901,9241,9498,9558,9649,9709,9755,9802
6557,8197,8856,9253,9426,9591,9641,9688,9772,9784
6615,8165,8882,9253,9443,9512,9657,9705,9749,9765
6619,8176,8893,9221,9442,9569,9669,9725,9768,9780
6609,8176,8824,9256,9431,9544,9671,9691,9745,9783
6637,8210,8856,9255,9421,9589,9684,9695,9779,9753
6650,8213,8810,9274,9429,9572,9683,9710,9734,9768
6654,8167,8775,9257,9397,9579,9666,9688,9755,9768
6599,8209,8826,9234,9437,9577,9651,9687,9739,9792
6631,8265,8852,9228,9462,9572,9667,9676,9728,9800
6589,8215,8813,9185,9450,9565,9679,9739,9736,9792
6539,8205,8833,9265,9453,9567,9663,9719,9757,9793
6560,8226,8820,9237,9439,9609,9660,9719,9756,9772
6569,8192,8804,9221,9413,9568,9701,9699,9737,9771
6655,8199,8850,9211,9420,9628,9658,9712,9759,9806
6619,8194,8905,9213,9424,9600,9666,9709,9758,9763
6595,8109,8850,9227,9439,9563,9646,9704,9752,9767
6578,8079,8814,9237,9433,9561,9609,9733,9751,9776
6534,8140,8776,9284,9477,9559,9659,9703,9741,9761
6619,8172,8821,9222,9424,9549,9639,9736,9763,9754
6643,8105,8864,9212,9453,9580,9648,9688,9724,9766
6618,8115,8856,9189,9433,9573,9637,9700,9750,9759
6648,8186,8830,9199,9464,9547,9653,9695,9750,9775
6616,8108,8903,9229,9473,9552,9655,9738,9755,9790
6603,8168,8848,9230,9470,9581,9634,9715,9752,9800
6597,8212,8862,9258,9455,9569,9685,9688,9767,9776
6575,8199,8884,9240,9474,9567,9641,9686,9749,9803
6647,8219,8890,9269,9474,9608,9631,9709,9759,9755
6666,8178,8850,9211,9432,9593,9635,9701,9720,9792
6633,8126,8868,9234,9414,9567,9620,9718,9744,9785
6636,8108,8887,9227,9416,9597,9605,9713,9747,9754
6619,8102,8922,9189,9421,9571,9635,9712,9755,9777
6652,8099,8870,9208,9438,9594,9657,9692,9757,9775
6634,8148,8881,9235,9445,9568,9698,9720,9734,9786
6598,8129,8783,9217,9444,9565,9658,9744,9755,9765
6657,8190,8901,9195,9442,9545,9668,9697,9744,9754
6675,8181,8872,9205,9437,9543,9640,9703,9754,9781
6622,8231,8799,9217,9424,9566,9649,9714,9780,9791
6627,8251,8833,9245,9483,9548,9615,9697,9740,9765
6713,8218,8844,9172,9438,9565,9635,9687,9758,9800
6644,8247,8863,9196,9453,9538,9675,9693,9758,9806
6726,8217,8877,9251,9445,9572,9655,9727,9754,9760
6664,8242,8827,9234,9430,9519,9609,9706,9711,9765
6696,8217,8876,9287,9424,9532,9644,9718,9726,9768
6567,8197,8892,9263,9412,9536,9626,9715,9745,9782
6593,8179,8917,9252,9417,9574,9638,9712,9738,9787
6602,8224,8944,9282,9422,9541,9627,9728,9760,9778
6609,8195,8888,9308,9461,9524,9654,9702,9773,9761
6571,8253,8854,9225,9440,9540,9673,9735,9748,9781
6608,8283,8836,9284,9426,9531,9627,9736,9776,9802
6659,8217,8895,9271,9432,9535,9677,9721,9747,9761
6679,8173,8859,9269,9426,9540,9674,9712,9744,9766
6663,8212,8884,9226,9449,9535,9683,9707,9776,9773
6663,8203,8870,9207,9433,9568,9662,9723,9742,9769
6650,8166,8900,9176,9458,9553,9639,9706,9754,9761
6606,8168,8827,9207,9457,9574,9679,9702,9754,9807
6591,8158,8823,9217,9505,9578,9658,9703,9712,9791
6621,8218,8832,9228,9466,9567,9664,9700,9753,9766
6626,8156,8849,9209,9417,9537,9648,9686,9749,9800
6662,8180,8909,9237,9482,9573,9653,9703,9775,9783
6688,8186,8893,9230,9458,9603,9663,9718,9775,9787
6650,8161,8973,9195,9437,9570,9665,9721,9744,9767
6560,8192,8943,9275,9422,9567,9657,9698,9709,9802
6583,8184,8865,9229,9393,9574,9638,9707,9752,9768
6542,8184,8872,9214,9443,9555,9643,9709,9746,9787
6605,8122,8892,9193,9448,9554,9661,9704,9759,9759
6613,8188,8877,9203,9456,9551,9652,9679,9751,9787
6586,8211,8881,9228,9448,9583,9642,9753,9754,9770
6626,8199,8881,9255,9422,9549,9612,9732,9788,9775
6592,8206,8853,9265,9407,9592,9623,9707,9776,9795
6620,8230,8898,9189,9427,9578,9627,9713,9756,9802
6584,8157,8897,9213,9401,9595,9629,9707,9716,9764
6525,8191,8916,9222,9429,9565,9665,9711,9754,9760
6522,8239,8889,9200,9407,9555,9667,9722,9738,9755
6528,8198,8877,9255,9417,9555,9638,9683,9728,9801
6577,8154,8912,9272,9437,9573,9644,9710,9750,9757
6581,8160,8910,9251,9434,9565,9646,9706,9742,9756
6580,8218,8891,9247,9474,9541,9616,9695,9772,9784
6587,8159,8963,9197,9485,9552,9682,9695,9742,9776
6560,8178,8933,9227,9492,9578,9651,9704,9752,9799
6530,8181,8928,9219,9483,9549,9645,9686,9749,9795
6624,8180,8931,9295,9469,9553,9652,9702,9752,9785
6630,8136,8893,9261,9417,9575,9644,9723,9761,9762
6654,8081,8902,9168,9484,9570,9625,9703,9769,9790
6657,8181,8901,9128,9505,9613,9672,9687,9757,9768
6601,8164,8876,9158,9466,9564,9661,9686,9734,9764
6597,8160,8894,9179,9481,9559,9635,9684,9747,9752
6567,8220,8887,9204,9437,9593,9657,9671,9754,9779
6560,8227,8860,9244,9423,9613,9661,9718,9752,9784
6549,8171,8826,9231,9441,9598,9668,9720,9768,9804
6593,8132,8881,9254,9474,9602,9643,9704,9723,9772
6605,8168,8820,9249,9491,9588,9670,9715,9761,9766
6622,8124,8847,9269,9465,9578,9609,9739,9745,9777
6602,8212,8804,9250,9415,9563,9640,9693,9721,9768
6580,8231,8841,9226,9425,9559,9675,9744,9746,9786
6557,8195,8876,9242,9398,9578,9643,9697,9756,9795
6594,8195,8900,9234,9416,9555,9610,9701,9774,9767
6521,8181,8894,9253,9423,9567,9640,9702,9794,9790
6568,8253,8935,9261,9414,9578,9645,9704,9749,9764
6551,8162,8922,9236,9435,9534,9636,9715,9763,9797
6562,8171,8875,9230,9425,9573,9672,9718,9725,9785
6607,8165,8905,9258,9416,9583,9703,9705,9775,9772
6608,8107,8873,9218,9439,9568,9621,9728,9753,9780
6653,8193,8888,9235,9439,9539,9605,9689,9776,9773
6609,8136,8842,9226,9432,9567,9659,9720,9749,9778
6616,8173,8868,9225,9421,9589,9642,9688,9722,9783
6582,8217,8869,9272,9479,9550,9627,9725,9725,9763
6545,8140,8850,9271,9450,9551,9622,9728,9742,9795
6579,8146,8820,9242,9449,9589,9615,9698,9744,9774
6652,8156,8849,9259,9413,9554,9631,9712,9726,9779
6610,8174,8831,9241,9433,9574,9645,9687,9744,9776
6615,8155,8920,9200,9428,9551,9655,9714,9761,9791
6660,8173,8950,9198,9444,9552,9656,9735,9746,9802
6611,8169,8939,9233,9451,9546,9678,9715,9738,9784
6663,8176,8897,9283,9467,9595,9661,9730,9760,9768
6643,8181,8880,9220,9366,9601,9591,9723,9764,9788
6641,8234,8848,9249,9392,9566,9648,9723,9732,9784
6653,8201,8857,9227,9398,9584,9627,9720,9750,9744
6694,8151,8839,9234,9416,9530,9645,9713,9740,9775
6693,8180,8788,9206,9388,9549,9675,9727,9752,9791
6676,8148,8839,9218,9428,9551,9646,9683,9761,9773
6601,8162,8841,9206,9402,9569,9652,9729,9780,9734
6610,8208,8861,9247,9446,9562,9697,9712,9739,9766
6617,8159,8873,9258,9420,9530,9664,9707,9744,9789
6645,8113,8827,9196,9433,9560,9634,9713,9765,9797
6651,8177,8843,9266,9433,9566,9650,9718,9744,9749
6695,8191,8846,9169,9408,9562,9674,9689,9750,9762
6661,8163,8858,9201,9406,9576,9696,9710,9766,9775
6741,8143,8829,9200,9461,9585,9664,9720,9784,9773
6706,8171,8812,9257,9424,9553,9656,9688,9758,9769
6657,8156,8846,9194,9456,9601,9654,9698,9749,9765
6651,8167,8860,9220,9434,9555,9677,9725,9744,9794
6585,8207,8902,9248,9471,9564,9644,9715,9738,9794
6635,8259,8929,9245,9413,9522,9681,9732,9748,9756
6565,8277,8882,9233,9440,9584,9687,9740,9747,9795
6658,8223,8852,9245,9458,9571,9689,9724,9740,9776
6605,8155,8896,9175,9426,9576,9673,9693,9716,9773
6664,8137,8888,9192,9455,9580,9649,9724,9751,9794
6636,8079,8871,9209,9436,9565,9649,9707,9742,9766
6616,8142,8875,9280,9427,9580,9655,9709,9741,9770
6604,8059,8870,9246,9451,9550,9650,9722,9762,9784
6494,8092,8879,9264,9400,9560,9672,9724,9730,9791
6525,8126,8865,9255,9443,9536,9651,9743,9727,9804
6570,8140,8894,9283,9450,9564,9676,9701,9767,9771
6593,8215,8904,9259,9431,9600,9657,9699,9746,9754
6562,8191,8908,9257,9462,9562,9642,9715,9758,9787
6546,8240,8915,9207,9455,9566,9681,9717,9712,9779
6573,8196,8896,9254,9427,9582,9638,9714,9758,9778
6545,8113,8888,9253,9457,9549,9643,9715,9748,9767
6576,8172,8898,9248,9443,9576,9630,9735,9761,9773
6556,8130,8842,9234,9443,9572,9655,9720,9760,9805
6493,8162,8874,9199,9438,9551,9643,9723,9734,9773
6464,8207,8914,9217,9440,9556,9642,9733,9759,9783
6495,8211,8879,9248,9442,9564,9688,9697,9766,9772
6493,8209,8883,9187,9468,9536,9681,9659,9745,9810
6523,8173,8926,9171,9441,9524,9650,9720,9719,9792
6634,8243,8877,9195,9386,9554,9655,9713,9727,9775
6560,8233,8885,9221,9440,9549,9648,9714,9742,9787
6580,8233,8894,9209,9406,9576,9635,9707,9753,9777
6583,8190,8898,9236,9436,9558,9678,9733,9779,9782
6675,8177,8840,9235,9496,9558,9655,9731,9745,9793
6612,8159,8892,9231,9459,9573,9673,9704,9761,9777
6609,8182,8886,9224,9391,9557,9686,9710,9763,9774
6542,8173,8827,9261,9443,9542,9664,9702,9755,9761
6595,8149,8840,9232,9434,9547,9678,9715,9758,9778
6607,8221,8837,9227,9450,9553,9669,9725,9761,9768
6602,8113,8837,9228,9468,9583,9647,9681,9753,9756
6555,8101,8907,9217,9427,9563,9654,9712,9755,9766
6540,8169,8922,9216,9427,9534,9603,9717,9769,9808
6551,8165,8900,9200,9469,9550,9616,9696,9740,9789
6535,8163,8901,9265,9451,9608,9666,9733,9754,9765
6544,8186,8882,9271,9455,9577,9690,9713,9766,9806
6579,8198,8926,9226,9441,9547,9655,9687,9694,9788
6617,8243,8917,9227,9495,9536,9660,9693,9773,9767
6635,8236,8940,9229,9443,9538,9641,9724,9733,9805
6715,8148,8886,9250,9458,9565,9671,9728,9742,9780
6726,8106,8892,9260,9439,9611,9667,9691,9735,9778
6673,8208,8914,9216,9471,9567,9682,9701,9742,9776
6640,8237,8960,9272,9448,9590,9662,9662,9752,9788
6639,8234,8924,9252,9428,9591,9700,9726,9757,9791
6694,8153,8923,9271,9429,9602,9640,9731,9753,9777
6698,8120,8915,9269,9414,9614,9650,9719,9756,9788
6700,8074,8872,9249,9437,9610,9656,9755,9727,9773
6663,8184,8926,9246,9434,9596,9636,9716,9746,9768
6545,8081,8918,9240,9425,9567,9638,9704,9727,9785
6581,8149,8906,9190,9443,9567,9654,9738,9730,9783
6664,8175,8830,9194,9395,9542,9668,9718,9773,9781
6623,8199,8851,9202,9438,9567,9660,9744,9770,9775
6647,8222,8828,9224,9454,9573,9654,9707,9744,9747
6679,8171,8872,9228,9452,9555,9643,9701,9745,9777
6643,8206,8833,9232,9464,9570,9659,9756,9772,9786
6657,8147,8804,9196,9451,9602,9693,9717,9741,9755
6668,8176,8837,9237,9468,9547,9666,9728,9698,9774
6656,8179,8892,9241,9436,9540,9682,9699,9737,9804
6683,8188,8876,9202,9438,9574,9700,9708,9766,9803
6674,8174,8816,9237,9415,9576,9659,9731,9762,9774
6671,8178,8868,9257,9375,9553,9710,9684,9746,9757
6653,8245,8893,9209,9453,9561,9695,9731,9771,9779
6636,8230,8835,9176,9390,9527,9656,9714,9739,9772
6566,8199,8817,9200,9417,9539,9666,9711,9753,9765
6517,8178,8882,9194,9438,9559,9683,9698,9754,9760
6584,8241,8937,9197,9470,9534,9695,9673,9749,9793
6554,8194,8960,9187,9440,9585,9643,9642,9743,9796
6535,8167,8911,9158,9445,9564,9637,9699,9746,9760
6563,8169,8867,9224,9447,9548,9656,9725,9773,9785
6629,8157,8907,9266,9469,9573,9622,9700,9741,9770
6600,8192,8861,9174,9468,9558,9655,9687,9751,9763
6537,8186,8857,9212,9448,9602,9654,9721,9766,9798
6594,8147,8816,9234,9439,9588,9667,9703,9747,9784
6577,8136,8836,9260,9448,9540,9661,9703,9743,9761
6531,8181,8873,9260,9431,9573,9661,9708,9745,9800
6615,8178,8880,9229,9427,9539,9682,9705,9747,9757
6599,8205,8863,9206,9422,9588,9638,9728,9762,9778
6604,8145,8889,9223,9432,9573,9662,9700,9767,9773
6582,8155,8878,9163,9430,9568,9685,9723,9786,9783
6502,8115,8827,9232,9423,9567,9639,9738,9756,9789
6481,8198,8881,9283,9410,9566,9644,9740,9736,9775
6545,8212,8871,9271,9415,9548,9648,9720,9738,9755
6517,8181,8819,9287,9420,9555,9665,9743,9764,9788
6539,8197,8876,9246,9433,9570,9674,9686,9750,9764
6616,8184,8875,9233,9430,9579,9672,9744,9734,9780
6603,8162,8855,9237,9456,9537,9659,9692,9751,9770
6618,8111,8883,9237,9443,9572,9651,9730,9765,9776
6648,8129,8880,9197,9419,9587,9648,9723,9761,9780
6577,8152,8930,9223,9417,9588,9653,9690,9762,9786
6576,8202,8936,9189,9363,9572,9652,9713,9747,9771
6607,8180,8925,9189,9362,9600,9625,9686,9772,9765
6621,8202,8933,9201,9401,9533,9656,9714,9754,9788
6596,8133,8890,9205,9457,9542,9636,9734,9726,9789
6615,8223,8888,9220,9462,9539,9649,9726,9727,9771
6607,8177,8855,9195,9438,9548,9658,9694,9756,9757
6608,8108,8898,9166,9435,9563,9656,9697,9736,9762
6588,8124,8929,9214,9387,9527,9652,9711,9774,9776
6663,8158,8900,9185,9429,9545,9649,9686,9732,9759
6625,8155,8910,9217,9384,9583,9623,9686,9744,9768
6698,8154,8881,9239,9400,9561,9664,9682,9765,9776
6678,8220,8907,9255,9416,9608,9687,9757,9754,9773
6674,8246,8906,9222,9439,9546,9666,9703,9747,9793
6644,8199,8911,9252,9450,9565,9640,9735,9742,9726
6652,8146,8869,9263,9430,9565,9681,9715,9735,9782
6596,8147,8886,9284,9454,9569,9678,9676,9750,9790
6618,8117,8876,9274,9438,9581,9670,9687,9737,9774
6650,8101,8791,9259,9434,9601,9668,9742,9779,9780
6598,8126,8836,9259,9446,9534,9685,9756,9756,9768
6595,8154,8886,9253,9437,9541,9682,9725,9761,9780
6617,8169,8896,9251,9454,9551,9678,9710,9750,9792
6626,8152,8940,9252,9470,9546,9679,9718,9758,9753
6624,8163,8895,9268,9406,9550,9642,9725,9743,9760
6651,8211,8873,9298,9413,9589,9655,9728,9751,9780
6651,8232,8911,9257,9431,9567,9689,9729,9752,9752
6636,8225,8953,9237,9440,9597,9641,9685,9737,9770
6651,8191,8944,9259,9474,9569,9656,9729,9757,9779
6633,8172,8902,9250,9418,9598,9645,9705,9744,9754
6522,8176,8944,9201,9436,9549,9655,9706,9734,9770
6648,8122,8928,9261,9423,9557,9621,9728,9732,9757
6610,8219,8922,9276,9409,9597,9642,9740,9742,9758
6658,8178,8933,9234,9392,9588,9627,9713,9744,9773
6672,8146,8895,9204,9366,9583,9657,9719,9746,9787
6682,8189,8845,9210,9443,9545,9637,9759,9739,9809
6578,8230,8888,9209,9466,9568,9639,9730,9716,9781
6583,8173,8889,9262,9425,9552,9662,9727,9741,9753
6613,8156,8860,9239,9443,9549,9646,9749,9766,9744
6650,8119,8897,9182,9436,9555,9575,9721,9756,9785
6597,8103,8923,9296,9442,9564,9659,9736,9737,9784
6554,8187,8909,9254,9462,9547,9679,9719,9728,9779
6575,8135,8939,9208,9479,9557,9671,9699,9752,9793
6612,8112,8982,9270,9481,9588,9657,9685,9715,9766
6699,8088,8927,9252,9464,9565,9659,9712,9746,9792
6617,8127,8885,9236,9448,9562,9667,9721,9754,9777
6644,8191,8845,9276,9447,9587,9691,9711,9770,9782
6635,8223,8849,9198,9455,9597,9636,9700,9744,9769
6701,8129,8846,9192,9396,9565,9616,9699,9759,9798
6657,8153,8886,9200,9465,9535,9614,9732,9749,9797
6597,8096,8892,9259,9460,9580,9651,9693,9782,9791
6641,8127,8849,9222,9419,9559,9630,9710,9735,9789
6601,8204,8862,9208,9398,9585,9642,9711,9741,9760
6568,8205,8905,9205,9402,9542,9660,9702,9749,9766
6560,8226,8940,9237,9460,9550,9680,9695,9746,9792
6535,8222,8892,9254,9446,9536,9620,9695,9771,9778
6515,8196,8879,9225,9379,9524,9602,9675,9761,9765
6552,8193,8860,9185,9468,9542,9641,9727,9746,9785
6533,8207,8922,9200,9444,9544,9657,9723,9738,9793
6517,8221,8887,9220,9454,9585,9671,9696,9757,9785
6596,8144,8906,9288,9458,9545,9641,9722,9727,9794
6617,8188,8883,9234,9452,9563,9669,9724,9743,9770
6604,8202,8890,9162,9435,9596,9679,9732,9760,9805
6545,8211,8841,9242,9442,9606,9634,9694,9742,9780
6601,8155,8932,9249,9444,9557,9652,9749,9760,9777
6634,8215,8916,9258,9454,9543,9651,9733,9741,9778
6624,8145,8932,9259,9471,9568,9635,9719,9734,9761
6510,8215,8899,9241,9419,9593,9647,9709,9730,9767
6615,8163,8913,9260,9405,9511,9669,9710,9755,9780
6550,8177,8913,9231,9421,9567,9619,9719,9765,9767
6590,8218,8895,9218,9444,9567,9618,9700,9759,9789
6610,8202,8879,9244,9412,9542,9662,9692,9739,9765
6592,8226,8836,9273,9408,9548,9660,9706,9761,9772
6613,8218,8816,9278,9442,9555,9644,9719,9742,9784
6591,8173,8802,9222,9380,9578,9645,9739,9768,9774
6554,8225,8810,9227,9379,9557,9676,9701,9771,9781
6539,8186,8834,9274,9402,9531,9668,9712,9763,9772
6580,8142,8871,9266,9454,9562,9636,9693,9724,9781
6576,8159,8849,9212,9453,9555,9677,9730,9756,9771
6540,8204,8933,9264,9481,9568,9634,9724,9748,9795
6515,8188,8911,9222,9419,9597,9658,9738,9761,9763
6570,8152,8876,9268,9469,9546,9665,9699,9770,9779
6578,8139,8916,9242,9436,9546,9663,9727,9753,9791
6635,8102,8898,9209,9446,9536,9641,9697,9742,9801
6651,8128,8934,9168,9462,9575,9661,9743,9730,9792
6636,8190,8888,9270,9435,9569,9694,9717,9761,9766
6604,8198,8855,9253,9440,9599,9664,9726,9763,9783
6626,8177,8889,9252,9461,9541,9657,9707,9748,9792
6620,8119,8867,9274,9427,9511,9646,9697,9743,9770
6618,8128,8892,9221,9456,9550,9646,9712,9766,9781
6572,8133,8859,9175,9483,9573,9629,9698,9764,9793
6533,8089,8887,9248,9461,9588,9643,9738,9760,9778
6537,8100,8922,9215,9433,9557,9623,9717,9722,9775
6486,8126,8901,9213,9446,9533,9661,9706,9745,9780
6494,8123,8857,9241,9462,9600,9665,9718,9759,9783
6451,8100,8848,9233,9418,9528,9661,9744,9726,9789
6503,8097,8896,9253,9438,9523,9661,9705,9783,9782
6496,8141,8890,9240,9446,9575,9668,9704,9760,9781
6490,8112,8898,9250,9461,9584,9690,9724,9760,9785
6445,8198,8825,9256,9416,9570,9659,9703,9746,9775
6485,8165,8897,9284,9448,9579,9656,9703,9743,9783
6472,8154,8864,9254,9414,9594,9659,9681,9744,9790
6538,8177,8878,9203,9471,9611,9659,9705,9758,9774
6580,8186,8898,9243,9428,9588,9650,9687,9741,9783
6612,8199,8945,9222,9439,9637,9626,9714,9753,9793
6622,8216,8930,9271,9413,9574,9619,9686,9731,9767
6684,8254,8860,9246,9440,9555,9656,9704,9765,9774
6673,8276,8848,9222,9407,9528,9659,9713,9757,9796
6617,8212,8872,9194,9425,9543,9646,9731,9778,9792
6715,8118,8856,9229,9461,9580,9657,9692,9757,9762
6645,8104,8917,9179,9444,9558,9640,9717,9741,9758
6633,8144,8887,9212,9387,9584,9642,9740,9739,9772
6630,8198,8848,9280,9424,9588,9654,9708,9763,9790
6626,8280,8866,9267,9444,9574,9655,9696,9758,9764
6605,8181,8888,9241,9424,9548,9664,9726,9764,9782
6665,8224,8875,9280,9397,9581,9627,9699,9771,9764
6621,8216,8866,9269,9462,9592,9643,9709,9740,9789
6610,8270,8852,9234,9434,9584,9658,9712,9766,9799
6648,8251,8918,9252,9439,9580,9641,9716,9768,9789
6652,8244,8933,9255,9457,9573,9639,9687,9765,9795
6649,8236,8874,9245,9428,9582,9657,9723,9745,9801
6552,8315,8856,9280,9456,9561,9664,9706,9757,9771
6571,8268,8866,9261,9454,9549,9663,9723,9734,9783
6554,8237,8912,9211,9426,9545,9675,9713,9745,9790
6592,8172,8827,9211,9455,9560,9671,9690,9741,9793
6622,8148,8903,9226,9426,9604,9651,9685,9740,9762
6600,8169,8902,9302,9408,9581,9615,9718,9731,9767
6624,8199,8834,9276,9417,9558,9646,9683,9741,9795
6698,8194,8863,9289,9430,9564,9629,9711,9714,9777
6642,8196,8871,9310,9440,9571,9649,9715,9739,9765
6605,8152,8903,9240,9407,9570,9657,9722,9749,9776
6611,8159,8906,9261,9430,9607,9615,9737,9745,9801
6621,8130,8935,9266,9435,9603,9654,9724,9752,9775
6604,8154,8883,9204,9441,9576,9641,9729,9749,9793
6591,8145,8871,9207,9423,9580,9600,9708,9746,9774
6620,8142,8847,9156,9463,9586,9654,9701,9734,9774
6648,8163,8853,9246,9440,9543,9658,9697,9793,9784
6610,8220,8906,9261,9461,9596,9677,9701,9734,9787
6590,8177,8944,9263,9453,9580,9641,9729,9762,9808
6587,8155,8889,9219,9472,9545,9667,9705,9766,9772
6564,8206,8901,9207,9463,9544,9665,9723,9765,9772
6624,8147,8830,9281,9425,9571,9658,9697,9739,9781
6553,8186,8851,9229,9442,9613,9673,9698,9734,9784
6543,8256,8865,9296,9435,9590,9609,9687,9753,9763
6614,8207,8909,9259,9379,9624,9634,9713,9758,9774
6590,8207,8916,9231,9452,9540,9654,9711,9770,9795
6648,8138,8892,9242,9453,9601,9644,9703,9732,9767
6608,8141,8920,9244,9433,9587,9677,9736,9742,9801
6644,8084,8921,9258,9432,9579,9679,9746,9781,9794
6628,8160,8881,9273,9433,9573,9650,9724,9779,9788
6656,8158,8920,9276,9437,9533,9664,9722,9767,9787
6646,8192,8864,9266,9492,9557,9639,9727,9724,9778
6726,8190,8924,9246,9433,9553,9698,9715,9758,9772
6639,8193,8849,9254,9408,9558,9637,9669,9766,9795
6637,8174,8863,9239,9414,9604,9617,9763,9741,9762
6604,8188,8924,9261,9434,9606,9662,9721,9732,9790
6589,8192,8893,9295,9410,9535,9643,9714,9728,9769
6655,8152,8898,9267,9420,9549,9659,9699,9746,9792
6650,8185,8942,9231,9455,9537,9678,9703,9766,9784
6628,8124,8897,9227,9414,9532,9690,9724,9756,9784
6686,8143,8896,9255,9439,9558,9658,9717,9773,9759
6643,8133,8829,9236,9428,9582,9640,9714,9746,9760
6595,8183,8871,9293,9434,9595,9656,9708,9749,9773
6598,8183,8876,9300,9478,9573,9642,9701,9731,9794
6575,8149,8866,9242,9465,9593,9620,9697,9756,9773
6586,8220,8865,9273,9452,9571,9635,9724,9766,9767
6529,8228,8863,9252,9419,9557,9645,9720,9738,9792
6550,8200,8865,9211,9450,9535,9670,9728,9733,9773
6550,8201,8885,9274,9452,9580,9648,9720,9740,9776
6550,8183,8881,9257,9408,9597,9639,9723,9754,9755
6502,8194,8908,9246,9384,9551,9644,9738,9762,9745
6487,8207,8887,9204,9459,9579,9627,9705,9742,9797
6549,8184,8874,9241,9454,9561,9660,9710,9781,9779
6545,8212,8918,9257,9367,9564,9662,9682,9743,9769
6507,8176,8923,9245,9441,9585,9668,9719,9756,9788
6525,8256,8854,9260,9406,9563,9653,9705,9748,9767
6561,8261,8888,9259,9447,9565,9643,9708,9759,9776
6587,8220,8906,9225,9416,9591,9645,9705,9763,9742
6550,8225,8917,9267,9442,9593,9682,9707,9757,9786
6582,8183,8908,9238,9411,9551,9652,9719,9733,9752
6535,8245,8856,9200,9446,9576,9674,9689,9750,9787
6608,8290,8852,9176,9412,9560,9665,9699,9713,9786
6656,8209,8892,9212,9439,9554,9657,9731,9724,9787
6574,8277,8939,9225,9427,9585,9657,9714,9726,9796
6599,8235,8920,9259,9402,9571,9661,9704,9764,9789
6618,8207,8893,9241,9463,9587,9666,9698,9743,9783
6590,8181,8893,9256,9470,9573,9651,9708,9758,9774
6534,8197,8837,9257,9468,9575,9662,9735,9734,9781
6576,8207,8865,9236,9458,9554,9646,9711,9747,9770
6572,8154,8849,9256,9483,9518,9687,9720,9772,9770
6631,8126,8850,9285,9474,9582,9686,9738,9763,9784
6638,8155,8867,9254,9439,9547,9671,9723,9763,9781
6643,8207,8882,9277,9449,9578,9672,9695,9749,9797
6665,8152,8815,9249,9439,9580,9641,9695,9763,9789
6559,8182,8862,9247,9436,9618,9655,9714,9743,9766
6578,8189,8837,9238,9420,9585,9660,9757,9770,9774
6545,8202,8915,9269,9394,9554,9655,9723,9748,9770
6535,8137,8903,9291,9435,9566,9651,9734,9782,9781
6587,8146,8848,9273,9437,9570,9637,9694,9754,9776
6578,8183,8871,9274,9409,9529,9656,9699,9735,9768
6643,8131,8853,9238,9459,9543,9657,9705,9740,9779
6577,8129,8835,9229,9471,9534,9619,9717,9749,9784
6578,8160,8908,9215,9444,9572,9671,9724,9763,9749
6584,8160,8820,9222,9472,9587,9666,9704,9770,9784
6570,8127,8809,9277,9451,9540,9646,9699,9739,9788
6608,8103,8804,9250,9412,9547,9630,9697,9756,9797
