z1,z12,z15,z2,z4
1513,1811,2188,2730,4831
1496,1809,2165,2757,4789
1494,1806,2207,2737,4843
1519,1804,2222,2697,4811
1522,1801,2238,2698,4865
1515,1803,2252,2744,4821
1534,1794,2259,2743,4843
1526,1831,2270,2675,4878
1531,1770,2248,2712,4904
1534,1775,2280,2731,4848
1528,1777,2272,2761,4940
1544,1791,2234,2752,4961
1552,1757,2232,2744,4870
1550,1752,2181,2767,4934
1546,1758,2162,2701,4845
1543,1757,2150,2721,4842
1526,1794,2164,2733,4885
1509,1776,2175,2746,4936
1473,1756,2189,2709,4946
1469,1778,2199,2756,4866
1485,1762,2194,2751,4974
1488,1730,2187,2729,4911
1483,1731,2232,2716,4792
1511,1710,2246,2743,4733
1504,1705,2259,2788,4775
1469,1762,2253,2790,4800
1497,1759,2236,2802,4814
1480,1753,2230,2767,4731
1506,1772,2209,2747,4847
1501,1780,2208,2712,4868
1451,1773,2215,2720,4893
1479,1789,2241,2744,4896
1500,1830,2235,2793,4832
1501,1784,2250,2790,4790
1477,1798,2211,2783,4782
1477,1779,2235,2799,4769
1501,1845,2212,2815,4785
1484,1874,2192,2768,4803
1477,1853,2185,2783,4773
1504,1847,2196,2829,4786
1483,1867,2191,2834,4784
1465,1850,2189,2815,4808
1428,1819,2183,2810,4826
1420,1847,2191,2818,4883
1432,1812,2172,2786,4904
1428,1847,2147,2773,4915
1437,1833,2135,2771,4907
1430,1806,2137,2743,4886
1446,1846,2086,2745,4889
1462,1809,2078,2720,4860
1477,1822,2089,2784,4799
1463,1805,2095,2754,4834
1448,1784,2150,2775,4921
1450,1794,2133,2740,4909
1423,1818,2100,2753,4863
1450,1803,2106,2769,4816
1451,1834,2117,2735,4859
1431,1839,2087,2726,4831
1461,1802,2117,2758,4888
1487,1794,2151,2735,4890
1464,1792,2108,2722,4963
1455,1802,2184,2729,4920
1464,1827,2190,2757,4903
1480,1798,2152,2725,4856
1488,1773,2166,2738,4868
1499,1754,2174,2758,4843
1469,1777,2169,2754,4892
1465,1800,2139,2835,4860
1484,1804,2138,2843,4896
1498,1770,2152,2846,4821
1480,1777,2155,2833,4857
1457,1760,2105,2815,4829
1450,1772,2134,2793,4828
1482,1800,2132,2784,4771
1489,1753,2161,2762,4868
1504,1730,2179,2779,4921
1479,1722,2153,2739,4917
1479,1763,2155,2757,4851
1462,1750,2146,2740,4860
1468,1733,2102,2714,4858
1421,1682,2131,2765,4830
1444,1697,2137,2736,4768
1471,1738,2172,2766,4795
1494,1754,2182,2751,4760
1502,1761,2179,2773,4768
1523,1782,2211,2716,4757
1511,1794,2208,2748,4865
1511,1821,2206,2788,4857
1537,1804,2183,2848,4862
1539,1785,2184,2820,4904
1515,1785,2201,2820,4893
1500,1760,2210,2833,4861
1539,1756,2146,2813,4912
1525,1760,2194,2741,4872
1535,1788,2179,2765,4865
1553,1794,2168,2756,4848
1534,1823,2157,2785,4791
1516,1781,2179,2785,4872
1532,1766,2218,2773,4876
1542,1726,2216,2768,4890
1520,1741,2188,2798,4869
1498,1735,2197,2746,4913
1501,1759,2178,2788,4923
1508,1750,2186,2716,4915
1496,1763,2187,2774,4959
1479,1708,2195,2729,4912
1478,1722,2137,2736,4953
1495,1757,2127,2734,4846
1475,1750,2105,2715,4861
1478,1733,2103,2684,4875
1504,1717,2108,2743,4932
1514,1765,2123,2709,4946
1529,1767,2108,2687,4805
1529,1762,2071,2673,4904
1504,1785,2135,2733,4788
1489,1767,2151,2751,4907
1533,1757,2154,2726,4960
1525,1792,2154,2759,4982
1531,1805,2183,2761,4925
1502,1810,2158,2730,4912
1509,1802,2170,2761,4829
1477,1799,2192,2737,4840
1463,1785,2155,2769,4859
1461,1792,2155,2724,4875
1476,1756,2164,2748,4857
1491,1776,2188,2743,4862
1485,1778,2186,2743,4862
1474,1755,2136,2768,4862
1499,1764,2120,2790,4847
1487,1758,2166,2752,4862
1551,1768,2174,2760,4805
1524,1732,2213,2733,4832
1532,1729,2230,2735,4776
1531,1763,2202,2724,4856
1553,1773,2178,2714,4900
1526,1770,2173,2691,4944
1514,1733,2150,2746,4842
1501,1773,2202,2790,4824
1518,1800,2201,2799,4808
1523,1767,2203,2739,4847
1521,1801,2206,2771,4858
1535,1805,2197,2792,4832
1543,1836,2168,2831,4812
1540,1847,2210,2728,4887
1541,1833,2227,2732,4866
1547,1796,2263,2722,4804
1525,1836,2264,2798,4902
1509,1820,2285,2805,4876
1514,1831,2274,2811,4887
1510,1799,2274,2790,4924
1486,1785,2250,2761,4827
1478,1795,2287,2741,4803
1462,1787,2275,2733,4821
1466,1802,2261,2726,4820
1486,1806,2254,2759,4827
1508,1795,2219,2718,4775
1508,1795,2225,2694,4772
1505,1754,2217,2692,4780
1485,1788,2215,2673,4789
1481,1795,2218,2702,4817
1490,1777,2245,2717,4760
1546,1784,2221,2779,4684
1499,1774,2206,2772,4848
1488,1771,2190,2715,4799
1475,1752,2209,2720,4804
1513,1788,2174,2729,4783
1492,1782,2203,2721,4786
1474,1795,2213,2733,4780
1486,1759,2211,2724,4781
1483,1729,2228,2700,4783
1488,1723,2217,2706,4806
1464,1728,2216,2672,4825
1446,1761,2239,2683,4774
1468,1769,2245,2743,4774
1465,1736,2193,2752,4762
1460,1759,2197,2707,4798
1477,1753,2195,2735,4803
1469,1729,2189,2753,4857
1456,1750,2172,2753,4798
1457,1721,2139,2707,4843
1454,1738,2159,2740,4838
1439,1696,2136,2769,4864
1452,1735,2131,2780,4842
1474,1727,2212,2744,4839
1496,1736,2195,2820,4849
1472,1747,2179,2776,4908
1474,1749,2132,2731,4961
1465,1740,2113,2722,4903
1452,1761,2091,2704,4889
1446,1736,2127,2760,4886
1445,1747,2132,2696,4920
1426,1770,2114,2746,4887
1451,1770,2132,2797,4901
1493,1761,2114,2815,4888
1475,1759,2137,2840,4821
1498,1742,2102,2843,4811
1488,1728,2110,2813,4777
1502,1745,2167,2819,4877
1478,1732,2142,2825,4918
1478,1724,2148,2886,4902
1449,1730,2156,2871,4920
1449,1721,2171,2877,4878
1465,1746,2149,2812,4844
1463,1729,2139,2812,4819
1482,1756,2180,2752,4844
1467,1765,2163,2719,4904
1478,1757,2198,2806,4893
1518,1757,2175,2786,4817
1521,1768,2185,2747,4821
1491,1755,2151,2707,4856
1496,1764,2152,2695,4855
1508,1729,2195,2662,4875
1501,1757,2176,2690,4896
1491,1768,2175,2731,4864
1512,1755,2191,2764,4807
1521,1700,2161,2745,4787
1519,1704,2142,2775,4797
1530,1709,2126,2792,4841
1545,1714,2126,2779,4886
1547,1731,2180,2806,4862
1530,1727,2181,2814,4880
1558,1734,2175,2805,4790
1556,1697,2211,2792,4810
1549,1733,2176,2795,4824
1545,1758,2188,2868,4813
1536,1773,2158,2852,4933
1536,1747,2153,2841,4927
1514,1737,2104,2820,4914
1512,1738,2150,2742,4854
1492,1756,2177,2783,4827
1479,1765,2183,2746,4839
1496,1766,2173,2773,4816
1497,1739,2180,2745,4736
1502,1779,2168,2762,4753
1549,1806,2164,2750,4768
1552,1797,2166,2781,4745
1557,1785,2156,2805,4802
1535,1811,2132,2803,4745
1530,1797,2127,2780,4823
1542,1800,2197,2756,4786
1515,1786,2199,2764,4790
1516,1797,2155,2756,4797
1511,1821,2138,2794,4826
1497,1808,2122,2747,4878
1506,1791,2111,2759,4814
1485,1783,2129,2698,4820
1528,1753,2161,2709,4850
1534,1754,2181,2693,4920
1534,1746,2135,2729,4833
1504,1756,2116,2796,4828
1529,1775,2099,2782,4842
1512,1764,2096,2780,4724
1505,1771,2111,2811,4773
1535,1739,2104,2805,4792
1539,1762,2161,2777,4817
1525,1749,2165,2751,4779
1504,1775,2149,2796,4799
1472,1746,2151,2798,4889
1469,1757,2160,2746,4824
1486,1751,2138,2816,4855
1483,1759,2126,2780,4912
1480,1801,2134,2769,4846
1499,1779,2145,2764,4820
1497,1794,2128,2781,4838
1517,1796,2113,2786,4792
1543,1797,2119,2791,4817
1519,1809,2097,2829,4794
1558,1787,2115,2857,4800
1530,1801,2141,2825,4744
1550,1806,2142,2793,4862
1551,1800,2136,2781,4839
1549,1798,2130,2839,4837
1552,1782,2160,2806,4773
1583,1794,2131,2818,4730
1542,1756,2128,2783,4795
1527,1760,2168,2753,4807
1533,1755,2156,2770,4809
1548,1753,2166,2753,4868
1577,1761,2112,2798,4851
1583,1741,2112,2823,4818
1537,1749,2175,2791,4833
1528,1772,2182,2771,4877
1534,1758,2184,2807,4884
1505,1748,2166,2782,4880
1513,1759,2175,2833,4913
1478,1748,2196,2888,4966
1507,1730,2185,2910,4929
1492,1748,2244,2825,4943
1468,1781,2193,2825,4915
1485,1752,2125,2767,4867
1475,1737,2152,2756,4895
1497,1726,2181,2752,4983
1486,1777,2158,2734,4941
1466,1789,2197,2807,4941
1463,1788,2147,2786,4883
1482,1789,2093,2769,4829
1468,1785,2157,2745,4854
1454,1792,2147,2762,4865
1476,1789,2115,2725,4888
1459,1785,2113,2722,4748
1464,1785,2105,2750,4795
1487,1801,2103,2744,4858
1465,1809,2137,2709,4879
1480,1848,2129,2782,4868
1495,1814,2124,2804,4814
1495,1793,2166,2780,4869
1512,1805,2132,2766,4844
1478,1803,2151,2828,4818
1481,1798,2161,2749,4861
1492,1781,2154,2784,4834
1451,1795,2157,2769,4802
1471,1768,2168,2786,4775
1474,1784,2218,2824,4792
1508,1780,2264,2804,4805
1529,1760,2209,2797,4811
1544,1773,2216,2803,4853
1545,1775,2235,2819,4858
1497,1777,2238,2768,4831
1498,1767,2222,2793,4846
1523,1765,2219,2841,4885
1538,1761,2206,2806,4836
1520,1728,2213,2815,4910
1515,1740,2227,2828,4818
1539,1757,2189,2815,4821
1499,1761,2227,2805,4804
1541,1754,2274,2815,4825
1554,1770,2213,2797,4757
1555,1786,2198,2728,4801
1512,1807,2192,2761,4788
1518,1801,2145,2743,4869
1475,1772,2141,2760,4795
1465,1799,2166,2768,4818
1471,1779,2170,2827,4817
1484,1784,2176,2821,4861
1511,1778,2192,2802,4840
1486,1770,2211,2788,4814
1520,1793,2191,2772,4811
1506,1798,2158,2798,4867
1519,1795,2178,2790,4830
1547,1784,2160,2790,4820
1516,1771,2175,2857,4766
1486,1774,2175,2791,4765
1524,1817,2189,2806,4839
1513,1792,2206,2806,4842
1493,1784,2238,2788,4791
1459,1809,2201,2762,4706
1462,1809,2239,2723,4759
1493,1802,2192,2765,4765
1518,1788,2180,2737,4822
1504,1780,2166,2729,4687
1510,1775,2212,2752,4760
1521,1771,2240,2714,4744
1548,1792,2252,2721,4846
1524,1815,2217,2753,4890
1489,1800,2246,2780,4888
1509,1777,2268,2775,4789
1503,1786,2254,2831,4846
1547,1756,2203,2828,4899
1536,1782,2230,2791,4916
1557,1790,2198,2799,4887
1532,1821,2238,2772,4810
1554,1757,2224,2776,4805
1569,1762,2208,2727,4809
1549,1782,2214,2720,4823
1537,1808,2196,2733,4875
1545,1819,2186,2718,4810
1566,1791,2200,2714,4794
1541,1776,2174,2725,4729
1523,1787,2168,2728,4691
1528,1773,2142,2706,4776
1533,1769,2155,2670,4776
1521,1750,2198,2693,4814
1518,1791,2135,2687,4810
1524,1805,2152,2711,4813
1501,1834,2160,2686,4849
1515,1801,2175,2712,4767
1470,1813,2158,2799,4727
1493,1773,2155,2741,4774
1524,1774,2109,2756,4825
1516,1799,2149,2759,4822
1501,1798,2100,2756,4773
1496,1800,2110,2730,4813
1520,1772,2139,2727,4809
1502,1764,2174,2774,4841
1538,1751,2141,2776,4817
1538,1761,2085,2808,4802
1503,1757,2127,2777,4829
1454,1790,2160,2764,4825
1481,1792,2152,2721,4786
1526,1770,2154,2748,4782
1525,1767,2150,2729,4737
1472,1764,2170,2732,4785
1505,1722,2167,2719,4802
1527,1745,2174,2742,4793
1509,1753,2172,2703,4810
1487,1758,2167,2745,4780
1496,1775,2189,2756,4859
1539,1810,2188,2733,4867
1520,1799,2139,2774,4835
1501,1772,2182,2789,4836
1518,1791,2182,2785,4815
1550,1813,2131,2769,4823
1510,1784,2123,2711,4813
1509,1790,2104,2783,4812
1503,1777,2078,2806,4757
1497,1775,2125,2792,4811
1503,1784,2123,2771,4828
1515,1791,2128,2821,4855
1512,1801,2155,2814,4806
1510,1765,2136,2801,4867
1505,1736,2151,2823,4788
1494,1739,2152,2786,4764
1524,1741,2129,2823,4760
1526,1775,2113,2889,4790
1510,1801,2115,2808,4799
1551,1796,2063,2828,4852
1532,1757,2058,2779,4782
1547,1728,2073,2749,4808
1521,1735,2069,2792,4834
1549,1724,2100,2787,4849
1572,1748,2063,2726,4817
1592,1752,2076,2773,4840
1572,1705,2114,2805,4787
1564,1679,2132,2734,4759
1556,1699,2135,2723,4806
1569,1690,2101,2679,4804
1550,1707,2082,2680,4819
1553,1721,2131,2676,4758
1518,1705,2121,2683,4740
1506,1711,2138,2666,4729
1522,1721,2090,2694,4737
1532,1732,2099,2709,4738
1543,1768,2116,2668,4792
1520,1794,2083,2718,4818
1521,1761,2103,2739,4765
1558,1792,2100,2754,4800
1538,1787,2060,2745,4761
1529,1798,2046,2777,4791
1525,1808,2099,2756,4830
1519,1812,2113,2757,4797
1520,1792,2104,2808,4899
1510,1775,2134,2823,4901
1526,1726,2142,2808,4939
1539,1715,2155,2773,4926
1558,1762,2196,2831,4851
1545,1712,2139,2804,4925
1533,1709,2132,2776,4872
1528,1706,2126,2821,4851
1541,1746,2088,2770,4852
1520,1749,2093,2802,4906
1527,1720,2077,2785,4871
1541,1744,2101,2790,4856
1500,1751,2083,2802,4841
1516,1705,2094,2820,4841
1546,1737,2142,2798,4837
1538,1743,2143,2775,4851
1517,1711,2151,2686,4889
1483,1706,2152,2767,4886
1491,1701,2110,2756,4781
1507,1742,2146,2724,4842
1524,1742,2137,2759,4866
1530,1760,2158,2743,4856
1549,1726,2125,2747,4860
1533,1756,2123,2706,4837
1533,1733,2148,2750,4813
1519,1700,2178,2788,4854
1532,1714,2181,2772,4817
1560,1724,2203,2743,4936
1519,1746,2206,2822,4855
1550,1719,2164,2780,4859
1527,1738,2197,2758,4826
1543,1733,2175,2752,4838
1529,1758,2177,2779,4846
1498,1745,2228,2761,4809
1477,1688,2196,2730,4862
1519,1700,2164,2735,4860
1494,1729,2184,2793,4817
1488,1779,2181,2829,4921
1484,1759,2153,2828,4849
1525,1758,2134,2810,4765
1539,1753,2139,2803,4818
1533,1733,2181,2788,4820
1520,1765,2180,2816,4835
1518,1752,2221,2812,4786
1513,1752,2187,2757,4818
1507,1777,2142,2801,4808
1487,1780,2125,2811,4801
1480,1791,2138,2803,4811
1489,1738,2149,2744,4863
1477,1704,2126,2747,4863
1486,1711,2127,2760,4885
1495,1726,2140,2811,4875
1456,1768,2125,2790,4838
1461,1784,2134,2793,4864
1487,1765,2137,2782,4833
1464,1767,2133,2765,4815
1466,1764,2127,2775,4874
1488,1758,2124,2793,4935
1477,1722,2138,2747,4889
1463,1760,2149,2738,4899
1479,1753,2177,2760,4892
1449,1722,2148,2777,4938
1465,1728,2177,2784,4899
1456,1732,2174,2804,4947
1476,1754,2192,2813,4929
1475,1766,2134,2831,4955
1500,1741,2154,2803,4848
1498,1738,2144,2830,4917
1495,1770,2115,2815,4847
1473,1749,2132,2802,4802
1474,1764,2140,2791,4761
1484,1755,2161,2837,4796
1454,1774,2150,2859,4863
1494,1756,2155,2860,4838
1482,1833,2151,2785,4903
1457,1826,2142,2750,4813
1487,1831,2153,2721,4808
1485,1824,2144,2768,4700
1469,1815,2187,2727,4743
1471,1824,2184,2714,4740
1489,1798,2169,2716,4858
1477,1763,2143,2754,4898
1470,1780,2179,2756,4934
1450,1750,2213,2785,4928
1493,1785,2191,2733,4917
1507,1751,2107,2728,4870
1519,1749,2108,2693,4844
1494,1765,2116,2769,4855
1471,1754,2118,2782,4831
1474,1773,2137,2752,4783
1498,1772,2168,2757,4798
1474,1790,2165,2772,4813
1474,1782,2155,2722,4860
1464,1741,2134,2760,4813
1468,1748,2107,2754,4878
1493,1712,2123,2747,4906
1481,1717,2141,2733,4852
1491,1700,2145,2786,4852
1479,1727,2166,2789,4800
1494,1719,2179,2779,4774
1504,1721,2194,2752,4796
1531,1717,2181,2751,4851
1508,1716,2159,2761,4824
1524,1752,2137,2781,4838
1534,1772,2143,2786,4865
1520,1843,2118,2814,4869
1508,1829,2166,2814,4872
1497,1832,2111,2840,4916
1519,1823,2117,2799,4878
1492,1804,2088,2820,4832
1534,1809,2099,2763,4807
1518,1790,2056,2786,4757
1506,1779,2037,2788,4805
1487,1822,2083,2770,4869
1506,1816,2126,2844,4942
1530,1816,2126,2837,4891
1535,1811,2149,2833,4878
1512,1824,2133,2815,4881
1502,1787,2148,2777,4881
1513,1794,2161,2773,4866
1490,1764,2132,2807,4817
1466,1747,2135,2839,4817
1487,1760,2130,2862,4857
1486,1742,2146,2896,4792
1488,1751,2134,2848,4788
1475,1773,2209,2813,4769
1480,1773,2178,2828,4772
1502,1785,2217,2866,4760
1505,1759,2207,2850,4773
1523,1758,2199,2790,4799
1530,1767,2146,2765,4786
1512,1729,2176,2772,4848
1527,1746,2194,2820,4779
1476,1759,2196,2818,4785
1502,1775,2155,2812,4841
1482,1802,2136,2791,4895
1462,1794,2162,2767,4894
1499,1776,2147,2771,4920
1528,1745,2099,2789,4869
1521,1747,2132,2746,4844
1496,1737,2146,2801,4803
1514,1724,2130,2782,4808
1512,1723,2136,2770,4908
1515,1724,2208,2749,4926
1538,1763,2187,2770,4918
1528,1766,2173,2813,4891
1559,1742,2157,2793,4833
1543,1747,2141,2816,4837
1523,1756,2176,2788,4822
1522,1755,2130,2827,4818
1472,1774,2129,2823,4830
1498,1745,2133,2797,4891
1487,1754,2117,2786,4869
1472,1756,2149,2811,4847
1508,1748,2180,2846,4837
1443,1753,2197,2835,4738
1464,1726,2182,2783,4818
1492,1713,2172,2814,4797
1473,1725,2139,2814,4814
1485,1710,2189,2808,4851
1472,1689,2172,2785,4860
1473,1705,2127,2754,4819
1478,1700,2180,2754,4763
1484,1696,2159,2801,4769
1470,1703,2139,2802,4758
1466,1729,2168,2788,4758
1474,1738,2171,2822,4848
1489,1764,2171,2769,4820
1507,1742,2192,2787,4892
1493,1764,2157,2817,4810
1477,1761,2161,2807,4763
1468,1755,2150,2807,4719
1461,1749,2127,2821,4741
1462,1699,2122,2759,4775
1481,1734,2155,2786,4832
1496,1723,2207,2776,4813
1478,1732,2196,2752,4803
1506,1722,2192,2819,4871
1495,1706,2188,2820,4841
1484,1714,2168,2753,4817
1486,1715,2151,2750,4865
1519,1724,2159,2768,4916
1497,1720,2185,2800,4813
1496,1754,2197,2810,4802
1511,1723,2189,2769,4901
1503,1715,2209,2778,4833
1524,1694,2203,2755,4837
1521,1692,2171,2739,4838
1537,1690,2119,2759,4784
1536,1685,2074,2743,4880
1526,1650,2132,2770,4898
1509,1679,2165,2759,4796
1508,1679,2116,2723,4964
1529,1709,2172,2759,4873
1510,1740,2141,2728,4910
1514,1714,2136,2748,4888
1495,1705,2176,2813,4894
1511,1669,2160,2835,4864
1504,1702,2175,2842,4914
1535,1705,2161,2802,4857
1507,1691,2174,2768,4946
1498,1715,2145,2794,4897
1454,1769,2104,2787,4908
1486,1727,2126,2779,4947
1545,1785,2101,2738,4946
1543,1775,2150,2773,4936
1528,1728,2129,2774,4911
1509,1727,2142,2787,4908
1487,1749,2138,2783,4941
1484,1736,2153,2801,4892
1506,1734,2192,2829,4877
1516,1723,2172,2778,4874
1551,1699,2168,2800,4842
1563,1743,2195,2768,4877
1548,1796,2259,2781,4846
1531,1790,2231,2739,4851
1530,1776,2227,2745,4869
1522,1755,2232,2682,4841
1506,1779,2246,2734,4797
1519,1777,2262,2747,4811
1519,1744,2244,2740,4738
1526,1740,2240,2760,4794
1527,1777,2247,2800,4765
1489,1770,2211,2840,4785
1487,1811,2203,2760,4804
1466,1762,2215,2765,4793
1479,1774,2203,2764,4770
1495,1756,2158,2781,4807
1520,1728,2202,2785,4802
1527,1749,2133,2818,4826
1553,1744,2216,2817,4780
1559,1777,2151,2815,4788
1539,1759,2127,2769,4753
1531,1770,2124,2787,4727
1533,1761,2174,2783,4673
1513,1743,2131,2809,4799
1512,1697,2164,2782,4754
1488,1743,2163,2793,4748
1498,1771,2154,2808,4794
1501,1802,2143,2769,4813
1471,1801,2156,2761,4813
1505,1790,2163,2743,4847
1501,1775,2171,2749,4891
1522,1786,2151,2760,4873
1495,1750,2142,2777,4916
1500,1735,2184,2779,4930
1510,1771,2192,2753,4882
1498,1779,2161,2752,4913
1499,1758,2197,2779,4942
1505,1776,2176,2786,4918
1477,1764,2177,2763,4922
1490,1755,2177,2716,4911
1473,1766,2209,2728,4846
1455,1784,2198,2732,4806
1450,1762,2209,2727,4771
1467,1748,2205,2715,4826
1448,1762,2227,2740,4841
1470,1758,2226,2745,4807
1481,1754,2168,2771,4816
1474,1768,2125,2746,4844
1522,1775,2166,2767,4866
1503,1761,2156,2828,4851
1481,1771,2137,2768,4867
1525,1741,2122,2718,4863
1486,1746,2159,2708,4860
1499,1767,2183,2755,4888
1518,1817,2157,2751,4857
1530,1801,2160,2768,4862
1511,1797,2194,2847,4903
1498,1755,2168,2812,4848
1526,1734,2180,2779,4867
1541,1736,2187,2796,4822
1525,1765,2169,2790,4815
1515,1770,2178,2784,4823
1527,1780,2194,2807,4799
1526,1823,2223,2742,4856
1533,1800,2212,2773,4810
1509,1755,2178,2831,4770
1521,1761,2194,2789,4820
1505,1786,2170,2767,4795
1515,1791,2215,2739,4808
1501,1809,2212,2763,4801
1518,1787,2171,2783,4831
1518,1793,2207,2757,4871
1520,1762,2183,2829,4873
1518,1727,2119,2780,4798
1537,1733,2162,2783,4743
1513,1761,2150,2745,4731
1535,1797,2143,2802,4791
1506,1754,2199,2801,4791
1503,1773,2175,2788,4796
1498,1762,2180,2747,4718
1468,1751,2165,2777,4721
1464,1753,2139,2824,4790
1466,1762,2126,2788,4751
1454,1738,2172,2814,4786
1493,1730,2182,2835,4840
1485,1751,2181,2808,4876
1499,1763,2165,2776,4869
1489,1736,2165,2799,4805
1461,1752,2167,2812,4884
1498,1696,2178,2834,4913
1445,1712,2183,2796,4791
1478,1707,2167,2768,4802
1514,1736,2152,2758,4775
1522,1740,2160,2756,4804
1506,1752,2181,2701,4772
1516,1702,2198,2646,4750
1543,1699,2174,2642,4795
1526,1709,2191,2672,4791
1496,1698,2207,2769,4826
1519,1700,2168,2770,4841
1512,1733,2155,2786,4875
1520,1683,2195,2767,4872
1516,1706,2222,2738,4837
1489,1709,2219,2744,4869
1467,1726,2203,2704,4840
1496,1720,2254,2720,4834
1505,1746,2239,2715,4805
1522,1760,2247,2754,4737
1517,1729,2216,2740,4769
1515,1710,2230,2727,4747
1489,1751,2240,2751,4682
1502,1739,2223,2772,4756
1486,1748,2181,2756,4802
1507,1735,2176,2716,4767
1494,1779,2177,2752,4764
1500,1799,2174,2758,4771
1476,1808,2140,2744,4763
1469,1831,2130,2709,4768
1455,1792,2188,2766,4763
1479,1762,2161,2783,4723
1477,1751,2171,2794,4700
1467,1748,2169,2738,4719
1472,1746,2186,2745,4730
1484,1762,2176,2763,4686
1484,1738,2191,2793,4695
1466,1775,2171,2792,4826
1480,1764,2159,2790,4770
1458,1747,2151,2734,4762
1468,1768,2163,2716,4746
1453,1818,2192,2793,4765
1472,1794,2108,2750,4796
1475,1787,2203,2770,4737
1462,1768,2228,2761,4685
1473,1771,2203,2776,4699
1478,1779,2242,2819,4736
1465,1774,2244,2866,4736
1456,1784,2221,2860,4718
1453,1774,2162,2807,4723
1497,1779,2156,2822,4740
1462,1767,2168,2823,4680
1467,1777,2132,2829,4723
1514,1775,2118,2799,4805
1525,1798,2148,2819,4851
1526,1764,2152,2799,4896
1550,1798,2134,2803,4886
1551,1796,2116,2773,4880
1554,1750,2123,2792,4818
1548,1776,2138,2801,4803
1531,1771,2098,2861,4799
1531,1782,2169,2821,4824
1531,1758,2166,2772,4784
1518,1766,2180,2817,4771
1553,1775,2217,2790,4807
1551,1780,2223,2760,4830
1526,1794,2203,2770,4837
1515,1752,2240,2778,4810
1535,1736,2195,2781,4808
1531,1736,2197,2771,4834
1514,1720,2193,2781,4805
1561,1737,2182,2754,4779
1570,1741,2216,2764,4780
1584,1768,2195,2784,4869
1552,1733,2190,2831,4831
1567,1746,2138,2810,4798
1551,1741,2159,2782,4778
1574,1679,2151,2815,4802
1547,1716,2210,2757,4815
1547,1746,2211,2793,4832
1520,1734,2187,2825,4791
1538,1748,2227,2862,4794
1557,1769,2244,2853,4790
1549,1785,2207,2811,4833
1512,1770,2221,2847,4801
1527,1797,2206,2839,4826
1519,1741,2205,2824,4831
1508,1735,2158,2813,4790
1486,1710,2153,2820,4784
1465,1708,2153,2804,4773
1504,1698,2167,2806,4827
1523,1704,2107,2809,4809
1509,1686,2144,2811,4741
1497,1678,2160,2831,4810
1507,1673,2129,2850,4779
1486,1675,2124,2820,4824
1460,1703,2110,2862,4772
1477,1739,2169,2830,4834
1465,1780,2142,2826,4794
1469,1784,2136,2845,4778
1435,1759,2140,2847,4761
1464,1767,2155,2851,4736
1483,1756,2177,2816,4767
1467,1824,2217,2848,4748
1461,1820,2190,2797,4817
1452,1834,2166,2791,4829
1476,1839,2210,2805,4816
1461,1796,2164,2770,4843
1484,1779,2167,2809,4830
1480,1771,2157,2793,4831
1459,1782,2161,2815,4800
1505,1813,2138,2846,4854
1519,1802,2132,2852,4854
1535,1793,2162,2851,4846
1521,1744,2157,2797,4880
1523,1753,2206,2782,4900
1499,1749,2277,2791,4855
1499,1760,2237,2793,4779
1516,1726,2253,2832,4790
1522,1703,2228,2816,4852
1514,1706,2205,2849,4867
1539,1730,2177,2834,4870
1531,1728,2201,2767,4878
1497,1766,2189,2781,4921
1515,1766,2154,2828,4877
1500,1773,2153,2810,4934
1489,1759,2110,2750,4877
1473,1720,2151,2814,4880
1461,1696,2152,2763,4893
1446,1725,2169,2771,4894
1457,1773,2195,2762,4881
1466,1767,2198,2783,4911
1442,1726,2188,2749,4955
1437,1709,2174,2754,4962
1462,1723,2183,2780,5002
1463,1771,2178,2751,4885
1489,1743,2194,2739,4912
1479,1754,2172,2730,4851
1487,1747,2161,2722,4891
1504,1725,2118,2696,4862
1534,1744,2111,2718,4871
1501,1756,2131,2733,4904
1495,1760,2154,2741,4907
1496,1720,2168,2692,4941
1490,1708,2192,2688,4889
1486,1733,2190,2662,4811
1457,1748,2156,2727,4859
1445,1745,2137,2719,4899
1467,1745,2138,2721,4900
1479,1725,2119,2753,4836
1470,1742,2118,2768,4856
1468,1748,2128,2771,4862
1469,1761,2157,2736,4922
1490,1758,2166,2700,4899
1455,1779,2161,2774,4854
1456,1759,2134,2785,4855
1483,1769,2170,2791,4854
1504,1744,2163,2827,4881
1501,1751,2185,2841,4878
1504,1743,2141,2817,4863
1499,1752,2125,2883,4889
1518,1714,2128,2826,4930
1546,1696,2109,2852,4891
1553,1718,2116,2784,4857
1531,1716,2130,2726,4863
1554,1756,2135,2755,4853
1539,1748,2176,2779,4849
1528,1738,2135,2764,4850
1511,1757,2108,2741,4833
1496,1793,2103,2744,4829
1502,1771,2114,2776,4854
1480,1751,2148,2791,4877
1537,1734,2165,2804,4821
1551,1738,2198,2849,4831
1538,1725,2201,2816,4885
1554,1745,2199,2812,4889
1559,1760,2177,2816,4900
1547,1764,2166,2809,4866
1535,1811,2182,2770,4847
1531,1773,2159,2753,4804
1518,1789,2165,2778,4805
1505,1768,2148,2716,4804
1518,1767,2154,2711,4784
1533,1762,2118,2717,4804
1523,1765,2147,2740,4748
1513,1757,2198,2747,4790
1534,1748,2196,2717,4811
1514,1755,2194,2730,4828
1504,1705,2189,2745,4788
1478,1719,2210,2765,4812
1474,1760,2195,2773,4773
1467,1747,2189,2772,4724
